InteractionID,UserID,SessionID,ProductID,TimeSpentSeconds,EngagementScore,ActionTaken,NextProductID
I15438,U0576,S1544,ms-6,103.53,0.9336,Share,N/A
I15439,U1320,S1544,ec-2,265.82,0.85,Next Product,ec-5
I15440,U1351,S1545,ec-1,120.82,0.9683,Share,N/A
I15441,U1347,S1545,ms-5,28.51,0.197,Exit,N/A
I15442,U0878,S1545,ms-1,258.44,0.9499,Next Product,ms-3
I15443,U1980,S1545,ec-3,270.15,0.9299,Share,N/A
I15444,U0125,S1545,ms-1,288.29,0.99,Next Product,ms-4
I15445,U1467,S1545,ec-3,189.58,0.6384,Rewatch,N/A
I15446,U0232,S1545,ec-5,115.24,0.99,Share,N/A
I15447,U1225,S1545,ec-4,188.09,0.5383,Rewatch,N/A
I15448,U1236,S1545,ms-4,180.0,0.4527,Rewatch,N/A
I15449,U1616,S1545,ec-5,261.57,0.9303,Next Product,ec-1
I15450,U0504,S1546,ec-3,266.24,0.946,Next Product,ec-6
I15451,U0880,S1546,ec-3,92.93,0.9427,Share,N/A
I15452,U1632,S1546,ec-1,15.29,0.1149,Exit,N/A
I15453,U1620,S1546,ec-3,24.43,0.1599,Exit,N/A
I15454,U1051,S1546,ms-2,71.32,0.4913,Exit,N/A
I15455,U0431,S1546,ec-3,29.3,0.4482,Exit,N/A
I15456,U0889,S1546,ec-3,288.32,0.8949,Share,N/A
I15457,U0714,S1546,ms-3,36.55,0.2226,Exit,N/A
I15458,U0511,S1546,ms-6,262.4,0.9347,Next Product,ms-5
I15459,U1708,S1546,ec-6,221.55,0.5183,Rewatch,N/A
I15460,U1113,S1547,ec-2,236.88,0.9126,Next Product,ec-5
I15461,U1188,S1547,ec-4,150.0,0.9187,Share,N/A
I15462,U1058,S1547,ms-5,56.14,0.5067,Next Product,ms-3
I15463,U0063,S1547,ec-5,241.99,0.9026,Next Product,ec-1
I15464,U1218,S1547,ec-4,244.45,0.4162,Rewatch,N/A
I15465,U0809,S1547,ec-2,234.95,0.85,Next Product,ec-5
I15466,U1293,S1547,ec-1,262.64,0.9523,Next Product,ec-2
I15467,U0828,S1547,ec-2,76.92,0.9172,Next Product,ms-5
I15468,U1103,S1547,ec-1,10.0,0.4062,Exit,N/A
I15469,U1374,S1547,ec-6,249.51,0.9438,Next Product,ec-4
I15470,U0139,S1548,ec-4,244.37,0.99,Next Product,ec-3
I15471,U1859,S1548,ec-1,136.39,0.9342,Share,N/A
I15472,U1833,S1548,ec-4,251.93,0.85,Next Product,ec-3
I15473,U0996,S1548,ms-5,35.52,0.116,Exit,N/A
I15474,U0870,S1548,ms-3,55.97,0.3614,Rewatch,N/A
I15475,U0288,S1548,ec-1,15.44,0.0853,Exit,N/A
I15476,U1453,S1548,ms-4,19.26,0.1132,Exit,N/A
I15477,U0573,S1548,ec-3,186.98,0.65,Rewatch,N/A
I15478,U0798,S1548,ms-6,254.45,0.99,Next Product,ms-5
I15479,U0228,S1548,ec-4,24.97,0.0914,Exit,N/A
I15480,U0838,S1549,ec-1,225.75,0.9712,Next Product,ec-2
I15481,U0820,S1549,ms-4,15.98,0.4837,Exit,N/A
I15482,U1991,S1549,ec-2,12.39,0.0704,Exit,N/A
I15483,U0957,S1549,ec-1,210.34,0.65,Rewatch,N/A
I15484,U0714,S1549,ec-2,228.74,0.4817,Rewatch,N/A
I15485,U1353,S1549,ec-6,60.0,0.9388,Share,N/A
I15486,U0953,S1549,ms-3,86.81,0.9615,Share,N/A
I15487,U0613,S1549,ms-4,22.46,0.1816,Exit,N/A
I15488,U1459,S1549,ec-6,123.03,0.9479,Share,N/A
I15489,U1623,S1549,ms-1,248.33,0.9217,Next Product,ms-4
I15490,U1047,S1550,ec-1,60.0,0.9716,Share,N/A
I15491,U1434,S1550,ec-4,300.0,0.923,Next Product,ec-3
I15492,U1634,S1550,ms-6,188.69,0.5493,Exit,N/A
I15493,U0133,S1550,ms-5,202.6,0.5527,Rewatch,N/A
I15494,U1548,S1550,ec-2,207.52,0.4,Rewatch,N/A
I15495,U1244,S1550,ec-2,102.86,0.99,Share,N/A
I15496,U0588,S1550,ms-6,209.92,0.9749,Next Product,ms-5
I15497,U1158,S1550,ec-1,262.02,0.8741,Next Product,ec-2
I15498,U1881,S1550,ec-4,180.0,0.5763,Rewatch,N/A
I15499,U0292,S1550,ms-3,260.83,0.85,Next Product,ms-2
I15500,U1859,S1551,ec-1,257.05,0.5006,Rewatch,N/A
I15501,U0664,S1551,ms-4,264.78,0.9552,Next Product,ms-1
I15502,U0023,S1551,ms-3,126.87,0.9203,Share,N/A
I15503,U0123,S1551,ec-2,300.0,0.4579,Rewatch,N/A
I15504,U1253,S1551,ec-2,255.78,0.5001,Rewatch,N/A
I15505,U1421,S1551,ec-4,251.56,0.9138,Next Product,ec-3
I15506,U0654,S1551,ms-2,264.01,0.9724,Next Product,ms-6
I15507,U1330,S1551,ec-4,18.88,0.1062,Exit,N/A
I15508,U0240,S1551,ec-1,60.0,0.9554,Next Product,ec-2
I15509,U1960,S1551,ms-1,23.31,0.1554,Exit,N/A
I15510,U1787,S1552,ms-1,246.95,0.9579,Next Product,ms-2
I15511,U1854,S1552,ec-4,180.0,0.5228,Exit,N/A
I15512,U0750,S1552,ec-3,25.83,0.1043,Exit,N/A
I15513,U0710,S1552,ec-4,10.0,0.2138,Exit,N/A
I15514,U1199,S1552,ec-5,10.0,0.2281,Exit,N/A
I15515,U0295,S1552,ms-5,283.9,0.9354,Next Product,ms-3
I15516,U0375,S1552,ms-4,263.54,0.9573,Next Product,ms-1
I15517,U1098,S1552,ec-4,237.51,0.9014,Next Product,ec-3
I15518,U1642,S1552,ec-4,23.07,0.1673,Exit,N/A
I15519,U1344,S1552,ms-2,18.32,0.1246,Rewatch,N/A
I15520,U0824,S1553,ec-4,40.0,0.1655,Exit,N/A
I15521,U0428,S1553,ms-1,215.13,0.9628,Next Product,ms-4
I15522,U0670,S1553,ec-4,22.17,0.1198,Rewatch,N/A
I15523,U0987,S1553,ms-1,300.0,0.9237,Next Product,ms-4
I15524,U1225,S1553,ms-6,16.97,0.1209,Exit,N/A
I15525,U0027,S1553,ec-1,225.94,0.5642,Rewatch,N/A
I15526,U1851,S1553,ms-2,238.68,0.4,Rewatch,N/A
I15527,U0288,S1553,ec-3,16.53,0.3719,Next Product,ec-6
I15528,U1444,S1553,ec-3,34.22,0.13,Exit,N/A
I15529,U0131,S1553,ec-2,235.28,0.65,Exit,N/A
I15530,U1407,S1554,ec-1,14.53,0.2142,Exit,N/A
I15531,U1232,S1554,ms-4,24.86,0.1841,Exit,N/A
I15532,U0298,S1554,ms-2,33.77,0.1583,Exit,N/A
I15533,U0272,S1554,ec-3,132.8,0.9373,Next Product,ec-6
I15534,U1234,S1554,ec-4,49.3,0.2843,Exit,N/A
I15535,U0813,S1554,ms-3,26.02,0.1298,Exit,N/A
I15536,U1970,S1554,ms-4,281.47,0.9447,Next Product,ms-1
I15537,U0116,S1554,ms-6,258.87,0.9234,Next Product,ms-5
I15538,U0786,S1554,ms-1,21.42,0.05,Exit,N/A
I15539,U0389,S1554,ec-6,266.27,0.968,Next Product,ec-4
I15540,U0110,S1555,ms-5,219.72,0.4005,Rewatch,N/A
I15541,U1525,S1555,ec-3,85.16,0.9357,Share,N/A
I15542,U1256,S1555,ec-3,236.23,0.945,Share,N/A
I15543,U0558,S1555,ms-1,11.91,0.1403,Exit,N/A
I15544,U0496,S1555,ec-3,45.22,0.6268,Exit,N/A
I15545,U1700,S1555,ec-1,19.76,0.2071,Exit,N/A
I15546,U0631,S1555,ec-2,211.98,0.976,Next Product,ms-4
I15547,U1314,S1555,ms-1,194.52,0.635,Rewatch,N/A
I15548,U1046,S1555,ec-2,25.84,0.1203,Exit,N/A
I15549,U0967,S1555,ms-1,215.56,0.962,Next Product,ms-4
I15550,U1757,S1556,ec-6,300.0,0.9091,Next Product,ec-4
I15551,U1197,S1556,ec-5,21.57,0.4836,Exit,N/A
I15552,U0558,S1556,ec-5,37.87,0.1729,Exit,N/A
I15553,U0222,S1556,ms-6,255.75,0.9409,Next Product,ec-6
I15554,U1860,S1556,ec-5,28.16,0.2367,Exit,N/A
I15555,U0453,S1556,ms-6,234.55,0.9473,Next Product,ms-5
I15556,U0771,S1556,ec-1,271.11,0.5122,Rewatch,N/A
I15557,U1700,S1556,ms-6,235.98,0.9124,Next Product,ms-5
I15558,U1048,S1556,ms-6,180.0,0.65,Rewatch,N/A
I15559,U0877,S1556,ms-6,104.83,0.9,Next Product,ms-5
I15560,U1648,S1557,ec-2,20.74,0.2156,Exit,N/A
I15561,U1982,S1557,ms-4,90.15,0.99,Next Product,ms-1
I15562,U0546,S1557,ms-4,22.27,0.0776,Exit,N/A
I15563,U1795,S1557,ec-4,180.0,0.65,Rewatch,N/A
I15564,U0391,S1557,ms-6,25.37,0.3117,Next Product,ms-5
I15565,U1620,S1557,ec-4,262.25,0.4458,Exit,N/A
I15566,U1655,S1557,ms-1,105.14,0.9483,Share,N/A
I15567,U0934,S1557,ec-1,85.85,0.7,Exit,N/A
I15568,U0558,S1557,ec-2,262.08,0.9185,Next Product,ec-4
I15569,U0384,S1557,ms-5,274.42,0.65,Rewatch,N/A
I15570,U0166,S1558,ms-2,40.0,0.0907,Exit,N/A
I15571,U1296,S1558,ec-4,260.33,0.8841,Next Product,ec-3
I15572,U1380,S1558,ms-3,300.0,0.9507,Next Product,ec-6
I15573,U1909,S1558,ec-3,28.6,0.1751,Exit,N/A
I15574,U0449,S1558,ms-4,10.0,0.1382,Exit,N/A
I15575,U1856,S1558,ec-3,235.42,0.9891,Share,N/A
I15576,U0758,S1558,ms-3,267.77,0.9108,Next Product,ms-2
I15577,U0027,S1558,ms-4,27.24,0.0656,Exit,N/A
I15578,U0445,S1558,ms-4,246.45,0.5104,Rewatch,N/A
I15579,U0908,S1558,ms-5,187.7,0.65,Rewatch,N/A
I15580,U0854,S1559,ms-6,108.21,0.93,Next Product,ms-5
I15581,U0848,S1559,ec-3,231.87,0.9383,Next Product,ec-6
I15582,U1135,S1559,ms-1,258.65,0.9215,Next Product,ms-2
I15583,U1180,S1559,ec-5,227.55,0.9102,Next Product,ec-1
I15584,U1116,S1559,ms-2,248.76,0.912,Next Product,ms-5
I15585,U0109,S1559,ms-2,26.02,0.5664,Exit,N/A
I15586,U0553,S1559,ms-4,21.51,0.1201,Exit,N/A
I15587,U1410,S1559,ec-6,33.81,0.1552,Exit,N/A
I15588,U0683,S1559,ec-2,15.39,0.1185,Exit,N/A
I15589,U1147,S1559,ec-5,213.38,0.9162,Next Product,ec-1
I15590,U1866,S1560,ec-6,277.89,0.5796,Rewatch,N/A
I15591,U1483,S1560,ms-2,224.12,0.4022,Exit,N/A
I15592,U1065,S1560,ms-2,291.06,0.9223,Next Product,ms-6
I15593,U1612,S1560,ms-2,53.11,0.2277,Exit,N/A
I15594,U0556,S1560,ec-1,60.0,0.9357,Next Product,ec-2
I15595,U0699,S1560,ms-5,288.36,0.85,Next Product,ms-3
I15596,U1712,S1560,ec-1,37.48,0.3947,Next Product,ec-2
I15597,U0290,S1560,ec-1,106.0,0.9844,Share,N/A
I15598,U0742,S1560,ms-5,22.12,0.1411,Exit,N/A
I15599,U0643,S1560,ec-5,218.25,0.9505,Next Product,ec-1
I15600,U0818,S1561,ms-4,122.4,0.9657,Share,N/A
I15601,U0872,S1561,ec-1,100.08,0.959,Share,N/A
I15602,U0722,S1561,ec-4,87.01,0.9812,Share,N/A
I15603,U0469,S1561,ms-5,209.08,0.8802,Next Product,ms-3
I15604,U1832,S1561,ec-3,243.3,0.8569,Next Product,ec-6
I15605,U0879,S1561,ms-5,60.0,0.9434,Share,N/A
I15606,U1324,S1561,ms-2,86.91,0.9452,Share,N/A
I15607,U0640,S1561,ec-1,50.39,0.4909,Rewatch,N/A
I15608,U1124,S1561,ec-3,296.97,0.9239,Next Product,ec-6
I15609,U1927,S1561,ms-1,294.6,0.5815,Rewatch,N/A
I15610,U0412,S1562,ms-2,28.54,0.2474,Exit,N/A
I15611,U0169,S1562,ec-5,228.66,0.8867,Next Product,ec-1
I15612,U0883,S1562,ms-2,224.99,0.65,Exit,N/A
I15613,U1837,S1562,ms-1,21.23,0.1654,Exit,N/A
I15614,U1038,S1562,ms-5,127.11,0.99,Share,N/A
I15615,U0935,S1562,ec-4,255.89,0.65,Rewatch,N/A
I15616,U1533,S1562,ms-3,272.91,0.9256,Next Product,ec-6
I15617,U0226,S1562,ec-2,180.0,0.545,Rewatch,N/A
I15618,U1432,S1562,ec-1,150.0,0.9086,Next Product,ec-2
I15619,U1119,S1562,ms-6,191.81,0.5966,Rewatch,N/A
I15620,U1941,S1563,ms-5,254.8,0.4116,Rewatch,N/A
I15621,U1300,S1563,ec-6,281.89,0.6078,Rewatch,N/A
I15622,U1395,S1563,ec-2,11.05,0.2077,Exit,N/A
I15623,U1081,S1563,ec-2,280.71,0.9199,Next Product,ec-4
I15624,U0400,S1563,ec-4,110.28,0.9882,Share,N/A
I15625,U0860,S1563,ms-2,251.34,0.65,Rewatch,N/A
I15626,U0700,S1563,ec-2,60.0,0.9301,Share,N/A
I15627,U1738,S1563,ms-1,130.95,0.9674,Share,N/A
I15628,U0498,S1563,ec-6,246.25,0.8963,Next Product,ec-4
I15629,U1037,S1563,ms-1,123.66,0.9,Share,N/A
I15630,U0642,S1564,ms-2,123.77,0.9527,Next Product,ms-6
I15631,U0214,S1564,ms-6,20.11,0.1751,Rewatch,N/A
I15632,U1053,S1564,ec-1,238.42,0.9215,Next Product,ec-2
I15633,U1972,S1564,ec-1,218.15,0.6245,Rewatch,N/A
I15634,U0925,S1564,ms-1,54.78,0.1136,Next Product,ms-4
I15635,U0780,S1564,ms-5,208.2,0.4685,Rewatch,N/A
I15636,U0627,S1564,ms-6,277.08,0.8959,Next Product,ms-5
I15637,U0716,S1564,ms-3,20.11,0.2182,Exit,N/A
I15638,U1678,S1564,ms-6,14.53,0.2316,Exit,N/A
I15639,U0196,S1564,ms-5,105.07,0.9507,Share,N/A
I15640,U0778,S1565,ec-5,27.85,0.151,Rewatch,N/A
I15641,U0157,S1565,ms-6,34.16,0.4516,Rewatch,N/A
I15642,U0467,S1565,ms-4,103.54,0.9129,Next Product,ms-1
I15643,U0015,S1565,ec-6,254.61,0.575,Rewatch,N/A
I15644,U0147,S1565,ec-5,110.87,0.9416,Share,N/A
I15645,U1267,S1565,ms-1,90.16,0.9657,Share,N/A
I15646,U0987,S1565,ec-5,297.7,0.8503,Share,N/A
I15647,U1851,S1565,ms-6,206.68,0.9333,Next Product,ms-5
I15648,U1193,S1565,ec-6,206.71,0.5624,Rewatch,N/A
I15649,U1587,S1565,ms-4,99.29,0.9687,Next Product,ms-1
I15650,U0075,S1566,ec-2,241.42,0.8596,Next Product,ec-5
I15651,U1731,S1566,ec-3,226.3,0.912,Next Product,ec-5
I15652,U1063,S1566,ms-2,60.0,0.9643,Share,N/A
I15653,U1085,S1566,ms-3,10.0,0.44,Exit,N/A
I15654,U1462,S1566,ms-3,76.4,0.7,Exit,N/A
I15655,U1336,S1566,ms-1,237.98,0.4401,Rewatch,N/A
I15656,U0934,S1566,ms-1,229.77,0.4959,Rewatch,N/A
I15657,U0789,S1566,ms-5,244.63,0.9066,Next Product,ms-3
I15658,U0015,S1566,ec-1,180.0,0.6401,Rewatch,N/A
I15659,U1461,S1566,ec-6,218.23,0.9246,Next Product,ec-4
I15660,U0172,S1567,ec-3,119.56,0.9251,Share,N/A
I15661,U0059,S1567,ms-3,91.75,0.9347,Share,N/A
I15662,U0490,S1567,ec-6,100.0,0.5372,Rewatch,N/A
I15663,U1655,S1567,ec-2,211.35,0.9282,Next Product,ec-5
I15664,U1706,S1567,ec-1,201.27,0.6426,Rewatch,N/A
I15665,U0537,S1567,ms-4,249.62,0.9227,Next Product,ec-4
I15666,U0680,S1567,ec-4,251.25,0.9094,Next Product,ec-3
I15667,U0671,S1567,ms-3,276.31,0.8694,Next Product,ms-2
I15668,U0750,S1567,ms-5,150.0,0.9297,Share,N/A
I15669,U1626,S1567,ms-6,64.29,0.4317,Next Product,ms-4
I15670,U1154,S1568,ec-2,15.78,0.1448,Exit,N/A
I15671,U1575,S1568,ms-5,243.77,0.4,Rewatch,N/A
I15672,U1387,S1568,ec-5,204.78,0.99,Next Product,ec-1
I15673,U0298,S1568,ec-1,240.77,0.85,Next Product,ec-2
I15674,U0053,S1568,ec-4,79.22,0.9598,Share,N/A
I15675,U0321,S1568,ec-2,273.86,0.8871,Next Product,ec-5
I15676,U0530,S1568,ec-5,180.0,0.6371,Rewatch,N/A
I15677,U1746,S1568,ec-1,221.66,0.9073,Next Product,ec-2
I15678,U1751,S1568,ms-2,246.86,0.5014,Rewatch,N/A
I15679,U0860,S1568,ms-5,300.0,0.4648,Exit,N/A
I15680,U1559,S1569,ms-3,205.28,0.5105,Exit,N/A
I15681,U1813,S1569,ms-3,80.9,0.9825,Share,N/A
I15682,U0261,S1569,ec-3,206.06,0.65,Rewatch,N/A
I15683,U0376,S1569,ms-3,253.04,0.931,Next Product,ms-2
I15684,U0948,S1569,ec-4,10.0,0.1211,Rewatch,N/A
I15685,U0385,S1569,ec-3,247.36,0.6045,Rewatch,N/A
I15686,U1174,S1569,ms-5,68.15,0.9362,Next Product,ms-3
I15687,U0319,S1569,ms-6,200.0,0.8805,Next Product,ec-2
I15688,U0660,S1569,ms-3,29.71,0.1144,Exit,N/A
I15689,U1276,S1569,ec-2,82.7,0.9706,Share,N/A
I15690,U0645,S1570,ms-2,22.98,0.1434,Exit,N/A
I15691,U1733,S1570,ec-3,33.49,0.1594,Exit,N/A
I15692,U1266,S1570,ec-5,29.48,0.1188,Exit,N/A
I15693,U0893,S1570,ms-4,120.0,0.9533,Share,N/A
I15694,U0836,S1570,ec-1,262.91,0.9382,Next Product,ec-2
I15695,U1506,S1570,ms-1,283.89,0.9452,Next Product,ms-4
I15696,U0460,S1570,ec-5,180.0,0.4906,Rewatch,N/A
I15697,U1057,S1570,ec-2,106.79,0.962,Share,N/A
I15698,U1592,S1570,ec-5,11.75,0.1004,Exit,N/A
I15699,U0366,S1570,ms-2,282.81,0.99,Next Product,ms-6
I15700,U1624,S1571,ms-6,200.37,0.9329,Next Product,ms-5
I15701,U1606,S1571,ec-2,251.44,0.9706,Next Product,ec-5
I15702,U0474,S1571,ec-4,114.89,0.9749,Share,N/A
I15703,U0411,S1571,ec-3,10.0,0.1496,Exit,N/A
I15704,U0742,S1571,ms-3,72.81,0.9236,Share,N/A
I15705,U0074,S1571,ec-4,13.22,0.4343,Exit,N/A
I15706,U1922,S1571,ms-6,34.62,0.1846,Exit,N/A
I15707,U1909,S1571,ms-6,200.0,0.8853,Next Product,ms-5
I15708,U0401,S1571,ec-5,29.3,0.3675,Rewatch,N/A
I15709,U1618,S1571,ec-1,115.95,0.9303,Share,N/A
I15710,U1926,S1572,ec-1,32.63,0.301,Next Product,ec-2
I15711,U1312,S1572,ec-4,219.89,0.4527,Rewatch,N/A
I15712,U0311,S1572,ec-6,291.65,0.99,Next Product,ec-4
I15713,U1597,S1572,ms-6,27.9,0.138,Exit,N/A
I15714,U0216,S1572,ms-1,68.31,0.9821,Share,N/A
I15715,U0158,S1572,ms-1,33.23,0.1093,Exit,N/A
I15716,U1678,S1572,ms-1,229.4,0.9428,Next Product,ms-4
I15717,U0430,S1572,ec-4,214.74,0.8887,Next Product,ec-3
I15718,U1762,S1572,ec-1,68.78,0.9197,Share,N/A
I15719,U0392,S1572,ms-3,78.4,0.9772,Next Product,ms-2
I15720,U2000,S1573,ms-3,10.0,0.465,Exit,N/A
I15721,U0839,S1573,ms-4,16.11,0.1613,Exit,N/A
I15722,U0845,S1573,ec-6,72.87,0.5191,Exit,N/A
I15723,U0262,S1573,ms-2,264.91,0.8953,Next Product,ec-1
I15724,U0218,S1573,ms-6,296.88,0.5438,Rewatch,N/A
I15725,U0256,S1573,ec-4,33.63,0.1316,Exit,N/A
I15726,U1114,S1573,ec-2,113.62,0.977,Share,N/A
I15727,U0067,S1573,ms-2,233.96,0.5527,Rewatch,N/A
I15728,U1560,S1573,ec-4,279.03,0.9884,Next Product,ec-3
I15729,U0382,S1573,ms-4,54.52,0.5549,Exit,N/A
I15730,U1447,S1574,ec-5,97.3,0.9162,Share,N/A
I15731,U1625,S1574,ms-5,138.9,0.9519,Share,N/A
I15732,U0426,S1574,ms-4,29.16,0.1086,Exit,N/A
I15733,U1685,S1574,ec-6,110.86,0.9452,Share,N/A
I15734,U0072,S1574,ms-6,40.0,0.1224,Exit,N/A
I15735,U1163,S1574,ec-2,229.1,0.9328,Next Product,ec-5
I15736,U0726,S1574,ms-5,243.18,0.9319,Next Product,ec-6
I15737,U1924,S1574,ec-3,224.85,0.5266,Rewatch,N/A
I15738,U1594,S1574,ms-3,180.0,0.5513,Rewatch,N/A
I15739,U0374,S1574,ms-4,25.96,0.1081,Exit,N/A
I15740,U0583,S1575,ms-1,27.98,0.1435,Rewatch,N/A
I15741,U1195,S1575,ms-4,10.0,0.1842,Exit,N/A
I15742,U1254,S1575,ec-4,150.0,0.99,Share,N/A
I15743,U0161,S1575,ec-4,239.67,0.5777,Rewatch,N/A
I15744,U1426,S1575,ec-3,10.0,0.1626,Exit,N/A
I15745,U1922,S1575,ec-4,41.19,0.1,Exit,N/A
I15746,U1167,S1575,ec-4,215.44,0.65,Rewatch,N/A
I15747,U1075,S1575,ms-2,28.9,0.0773,Rewatch,N/A
I15748,U1324,S1575,ms-2,29.57,0.3107,Exit,N/A
I15749,U1286,S1575,ec-4,30.58,0.05,Exit,N/A
I15750,U1987,S1576,ec-5,20.88,0.1266,Exit,N/A
I15751,U0797,S1576,ms-2,242.92,0.85,Share,N/A
I15752,U0171,S1576,ec-4,235.43,0.65,Rewatch,N/A
I15753,U0291,S1576,ms-5,295.49,0.9655,Next Product,ms-3
I15754,U1870,S1576,ms-6,60.0,0.9311,Share,N/A
I15755,U0446,S1576,ec-2,265.11,0.943,Next Product,ec-5
I15756,U0970,S1576,ms-1,284.84,0.9069,Next Product,ms-4
I15757,U0823,S1576,ec-1,13.4,0.4795,Rewatch,N/A
I15758,U1028,S1576,ec-1,180.0,0.477,Exit,N/A
I15759,U0756,S1576,ec-3,300.0,0.648,Rewatch,N/A
I15760,U0143,S1577,ms-2,103.58,0.99,Next Product,ms-6
I15761,U1375,S1577,ec-6,25.33,0.1557,Exit,N/A
I15762,U1768,S1577,ms-2,28.84,0.1295,Exit,N/A
I15763,U1262,S1577,ms-5,184.45,0.5937,Rewatch,N/A
I15764,U1257,S1577,ec-1,25.21,0.1381,Exit,N/A
I15765,U1402,S1577,ms-5,241.43,0.5123,Rewatch,N/A
I15766,U0697,S1577,ms-6,123.65,0.9138,Share,N/A
I15767,U0093,S1577,ms-4,180.0,0.418,Exit,N/A
I15768,U1583,S1577,ms-3,100.35,0.9097,Share,N/A
I15769,U0085,S1577,ec-3,100.0,0.6556,Next Product,ec-6
I15770,U1185,S1578,ms-6,138.05,0.9741,Share,N/A
I15771,U1245,S1578,ms-4,26.05,0.1334,Exit,N/A
I15772,U1777,S1578,ec-3,23.06,0.1144,Exit,N/A
I15773,U0524,S1578,ms-3,267.5,0.893,Next Product,ms-2
I15774,U0683,S1578,ms-3,209.47,0.4,Rewatch,N/A
I15775,U1449,S1578,ec-3,111.25,0.9469,Share,N/A
I15776,U1317,S1578,ms-1,182.43,0.5262,Exit,N/A
I15777,U0221,S1578,ec-3,236.02,0.85,Next Product,ec-6
I15778,U1788,S1578,ec-6,284.94,0.65,Rewatch,N/A
I15779,U1198,S1578,ms-2,271.41,0.9825,Next Product,ms-6
I15780,U0213,S1579,ms-5,235.05,0.9196,Next Product,ms-3
I15781,U0030,S1579,ec-5,233.94,0.9326,Next Product,ec-1
I15782,U1289,S1579,ms-5,258.17,0.5425,Exit,N/A
I15783,U1410,S1579,ec-1,11.34,0.4622,Next Product,ec-2
I15784,U0522,S1579,ms-2,69.95,0.1423,Rewatch,N/A
I15785,U0352,S1579,ec-1,243.53,0.9257,Next Product,ec-2
I15786,U1412,S1579,ms-4,216.18,0.4602,Rewatch,N/A
I15787,U0366,S1579,ms-5,234.09,0.9124,Next Product,ms-3
I15788,U0027,S1579,ms-5,243.32,0.8588,Next Product,ms-4
I15789,U0929,S1579,ms-5,15.09,0.1749,Exit,N/A
I15790,U0567,S1580,ms-3,91.97,0.9222,Share,N/A
I15791,U1170,S1580,ec-6,257.01,0.4176,Rewatch,N/A
I15792,U1743,S1580,ec-1,23.52,0.1945,Exit,N/A
I15793,U0692,S1580,ec-5,277.45,0.9414,Next Product,ec-1
I15794,U0886,S1580,ec-3,10.0,0.3037,Rewatch,N/A
I15795,U0040,S1580,ec-4,274.89,0.9857,Next Product,ec-3
I15796,U0313,S1580,ms-5,180.0,0.49,Rewatch,N/A
I15797,U0799,S1580,ms-2,90.38,0.4101,Rewatch,N/A
I15798,U1810,S1580,ms-3,20.15,0.1989,Exit,N/A
I15799,U1100,S1580,ms-1,277.69,0.5541,Rewatch,N/A
I15800,U0331,S1581,ms-1,190.19,0.65,Rewatch,N/A
I15801,U1203,S1581,ec-6,285.0,0.8571,Next Product,ec-4
I15802,U1776,S1581,ms-2,215.93,0.6221,Rewatch,N/A
I15803,U1276,S1581,ms-2,273.28,0.9055,Next Product,ms-6
I15804,U0241,S1581,ec-2,221.24,0.99,Next Product,ec-5
I15805,U0418,S1581,ms-4,102.68,0.9446,Share,N/A
I15806,U1089,S1581,ec-1,232.35,0.9099,Next Product,ec-2
I15807,U1564,S1581,ec-2,10.0,0.5498,Exit,N/A
I15808,U1128,S1581,ec-2,300.0,0.9113,Next Product,ec-5
I15809,U1009,S1581,ms-3,238.01,0.9093,Next Product,ms-2
I15810,U0466,S1582,ms-1,231.09,0.9146,Share,N/A
I15811,U0382,S1582,ms-6,51.05,0.4023,Rewatch,N/A
I15812,U1179,S1582,ec-1,225.51,0.8912,Next Product,ec-2
I15813,U0138,S1582,ms-4,74.99,0.3402,Rewatch,N/A
I15814,U0484,S1582,ms-2,76.93,0.5357,Next Product,ms-6
I15815,U1219,S1582,ec-1,13.11,0.1399,Exit,N/A
I15816,U1250,S1582,ms-5,94.74,0.3629,Rewatch,N/A
I15817,U1538,S1582,ec-6,18.32,0.0709,Exit,N/A
I15818,U0289,S1582,ec-1,225.06,0.4453,Rewatch,N/A
I15819,U0754,S1582,ms-5,32.96,0.4142,Next Product,ms-3
I15820,U1804,S1583,ec-4,241.87,0.99,Next Product,ms-1
I15821,U1933,S1583,ms-5,211.86,0.488,Rewatch,N/A
I15822,U0156,S1583,ms-6,196.02,0.4705,Rewatch,N/A
I15823,U0402,S1583,ec-6,94.93,0.9067,Share,N/A
I15824,U0425,S1583,ec-1,11.48,0.0946,Exit,N/A
I15825,U1806,S1583,ec-6,231.4,0.8968,Next Product,ec-1
I15826,U0666,S1583,ms-3,271.13,0.85,Next Product,ms-2
I15827,U0286,S1583,ms-6,39.09,0.2068,Exit,N/A
I15828,U1702,S1583,ms-5,83.42,0.9252,Share,N/A
I15829,U0383,S1583,ec-6,113.73,0.9042,Share,N/A
I15830,U1164,S1584,ms-4,25.35,0.1096,Exit,N/A
I15831,U1221,S1584,ec-1,92.37,0.9307,Share,N/A
I15832,U0646,S1584,ec-3,226.05,0.99,Next Product,ec-6
I15833,U0245,S1584,ec-5,251.22,0.402,Rewatch,N/A
I15834,U1400,S1584,ec-1,223.73,0.9629,Share,N/A
I15835,U0591,S1584,ms-2,279.06,0.8507,Share,N/A
I15836,U1936,S1584,ec-6,247.94,0.5765,Rewatch,N/A
I15837,U0084,S1584,ms-3,200.0,0.8998,Share,N/A
I15838,U1031,S1584,ms-4,245.92,0.9224,Share,N/A
